name,position,z_type,z_score,x
kaib/kaib__16_32/rank_013_alphafold2_model_3_seed_002_msa_extra_msa_3.npy,kaib__16_32,up,4.813747,5
kaib/kaib__16_32/rank_022_alphafold2_model_4_seed_004_msa_extra_msa_2.npy,kaib__16_32,common,61.947716,5
kaib/kaib__16_32/rank_022_alphafold2_model_4_seed_004_msa_extra_msa_2.npy,kaib__16_32,right,26.961319,5
kaib/kaib__16_32/rank_022_alphafold2_model_4_seed_004_msa_extra_msa_2.npy,kaib__16_32,up,6.832495,5
kaib/kaib__16_32/rank_020_alphafold2_model_2_seed_003_msa_extra_msa_2.npy,kaib__16_32,common,65.436905,5
kaib/kaib__16_32/rank_020_alphafold2_model_2_seed_003_msa_extra_msa_2.npy,kaib__16_32,right,26.912016,5
kaib/kaib__16_32/rank_020_alphafold2_model_2_seed_003_msa_extra_msa_2.npy,kaib__16_32,up,5.451509,5
kaib/kaib__16_32/rank_014_alphafold2_model_5_seed_001_msa_extra_msa_2.npy,kaib__16_32,common,64.083405,5
kaib/kaib__16_32/rank_014_alphafold2_model_5_seed_001_msa_extra_msa_2.npy,kaib__16_32,right,28.604229,5
kaib/kaib__16_32/rank_014_alphafold2_model_5_seed_001_msa_extra_msa_2.npy,kaib__16_32,up,6.1645966,5
kaib/kaib__16_32/rank_025_alphafold2_model_1_seed_003_msa_extra_msa_1.npy,kaib__16_32,common,69.333336,5
kaib/kaib__16_32/rank_025_alphafold2_model_1_seed_003_msa_extra_msa_1.npy,kaib__16_32,right,36.581524,5
kaib/kaib__16_32/rank_025_alphafold2_model_1_seed_003_msa_extra_msa_1.npy,kaib__16_32,up,7.0432186,5
kaib/kaib__16_32/rank_025_alphafold2_model_1_seed_003_msa_extra_msa_0.npy,kaib__16_32,common,71.027695,5
kaib/kaib__16_32/rank_025_alphafold2_model_1_seed_003_msa_extra_msa_0.npy,kaib__16_32,right,25.19876,5
kaib/kaib__16_32/rank_025_alphafold2_model_1_seed_003_msa_extra_msa_0.npy,kaib__16_32,up,6.037135,5
kaib/kaib__16_32/rank_014_alphafold2_model_5_seed_001_msa_extra_msa_3.npy,kaib__16_32,common,65.610085,5
kaib/kaib__16_32/rank_014_alphafold2_model_5_seed_001_msa_extra_msa_3.npy,kaib__16_32,right,31.481625,5
kaib/kaib__16_32/rank_014_alphafold2_model_5_seed_001_msa_extra_msa_3.npy,kaib__16_32,up,5.832817,5
kaib/kaib__16_32/rank_020_alphafold2_model_2_seed_003_msa_extra_msa_3.npy,kaib__16_32,common,67.27577,5
kaib/kaib__16_32/rank_020_alphafold2_model_2_seed_003_msa_extra_msa_3.npy,kaib__16_32,right,36.774117,5
kaib/kaib__16_32/rank_020_alphafold2_model_2_seed_003_msa_extra_msa_3.npy,kaib__16_32,up,5.461076,5
kaib/kaib__16_32/rank_022_alphafold2_model_4_seed_004_msa_extra_msa_3.npy,kaib__16_32,common,67.17406,5
kaib/kaib__16_32/rank_022_alphafold2_model_4_seed_004_msa_extra_msa_3.npy,kaib__16_32,right,34.025223,5
kaib/kaib__16_32/rank_022_alphafold2_model_4_seed_004_msa_extra_msa_3.npy,kaib__16_32,up,5.5475683,5
kaib/kaib__16_32/rank_013_alphafold2_model_3_seed_002_msa_extra_msa_2.npy,kaib__16_32,common,62.90412,5
kaib/kaib__16_32/rank_013_alphafold2_model_3_seed_002_msa_extra_msa_2.npy,kaib__16_32,right,24.566814,5
kaib/kaib__16_32/rank_013_alphafold2_model_3_seed_002_msa_extra_msa_2.npy,kaib__16_32,up,6.604841,5
kaib/kaib__16_32/rank_017_alphafold2_model_3_seed_003_msa_extra_msa_2.npy,kaib__16_32,common,63.507412,5
kaib/kaib__16_32/rank_017_alphafold2_model_3_seed_003_msa_extra_msa_2.npy,kaib__16_32,right,27.153046,5
kaib/kaib__16_32/rank_017_alphafold2_model_3_seed_003_msa_extra_msa_2.npy,kaib__16_32,up,6.833371,5
kaib/kaib__16_32/rank_005_alphafold2_model_2_seed_002_msa_extra_msa_3.npy,kaib__16_32,common,65.56863,5
kaib/kaib__16_32/rank_005_alphafold2_model_2_seed_002_msa_extra_msa_3.npy,kaib__16_32,right,32.667484,5
kaib/kaib__16_32/rank_005_alphafold2_model_2_seed_002_msa_extra_msa_3.npy,kaib__16_32,up,5.2537766,5
kaib/kaib__16_32/rank_011_alphafold2_model_5_seed_002_msa_extra_msa_3.npy,kaib__16_32,common,62.964355,5
kaib/kaib__16_32/rank_011_alphafold2_model_5_seed_002_msa_extra_msa_3.npy,kaib__16_32,right,34.31153,5
kaib/kaib__16_32/rank_011_alphafold2_model_5_seed_002_msa_extra_msa_3.npy,kaib__16_32,up,4.641795,5
kaib/kaib__16_32/rank_021_alphafold2_model_2_seed_000_msa_extra_msa_2.npy,kaib__16_32,common,59.037006,5
kaib/kaib__16_32/rank_021_alphafold2_model_2_seed_000_msa_extra_msa_2.npy,kaib__16_32,right,28.372932,5
kaib/kaib__16_32/rank_021_alphafold2_model_2_seed_000_msa_extra_msa_2.npy,kaib__16_32,up,6.358009,5
kaib/kaib__16_32/rank_021_alphafold2_model_2_seed_000_msa_extra_msa_3.npy,kaib__16_32,common,66.70716,5
kaib/kaib__16_32/rank_021_alphafold2_model_2_seed_000_msa_extra_msa_3.npy,kaib__16_32,right,32.94349,5
kaib/kaib__16_32/rank_021_alphafold2_model_2_seed_000_msa_extra_msa_3.npy,kaib__16_32,up,5.1666484,5
kaib/kaib__16_32/rank_011_alphafold2_model_5_seed_002_msa_extra_msa_2.npy,kaib__16_32,common,62.21597,5
kaib/kaib__16_32/rank_011_alphafold2_model_5_seed_002_msa_extra_msa_2.npy,kaib__16_32,right,28.277384,5
kaib/kaib__16_32/rank_011_alphafold2_model_5_seed_002_msa_extra_msa_2.npy,kaib__16_32,up,6.306626,5
kaib/kaib__16_32/rank_005_alphafold2_model_2_seed_002_msa_extra_msa_2.npy,kaib__16_32,common,62.982414,5
kaib/kaib__16_32/rank_005_alphafold2_model_2_seed_002_msa_extra_msa_2.npy,kaib__16_32,right,28.968384,5
kaib/kaib__16_32/rank_005_alphafold2_model_2_seed_002_msa_extra_msa_2.npy,kaib__16_32,up,7.17096,5
kaib/kaib__16_32/rank_005_alphafold2_model_2_seed_002_msa_extra_msa_0.npy,kaib__16_32,common,66.310394,5
kaib/kaib__16_32/rank_005_alphafold2_model_2_seed_002_msa_extra_msa_0.npy,kaib__16_32,right,26.230268,5
kaib/kaib__16_32/rank_005_alphafold2_model_2_seed_002_msa_extra_msa_0.npy,kaib__16_32,up,6.276102,5
kaib/kaib__16_32/rank_011_alphafold2_model_5_seed_002_msa_extra_msa_0.npy,kaib__16_32,common,66.61124,5
kaib/kaib__16_32/rank_011_alphafold2_model_5_seed_002_msa_extra_msa_0.npy,kaib__16_32,right,27.04692,5
kaib/kaib__16_32/rank_011_alphafold2_model_5_seed_002_msa_extra_msa_0.npy,kaib__16_32,up,6.2650576,5
kaib/kaib__16_32/rank_021_alphafold2_model_2_seed_000_msa_extra_msa_1.npy,kaib__16_32,common,67.26866,5
kaib/kaib__16_32/rank_021_alphafold2_model_2_seed_000_msa_extra_msa_1.npy,kaib__16_32,right,33.48101,5
kaib/kaib__16_32/rank_021_alphafold2_model_2_seed_000_msa_extra_msa_1.npy,kaib__16_32,up,7.071372,5
kaib/kaib__16_32/rank_021_alphafold2_model_2_seed_000_msa_extra_msa_0.npy,kaib__16_32,common,70.2048,5
kaib/kaib__16_32/rank_021_alphafold2_model_2_seed_000_msa_extra_msa_0.npy,kaib__16_32,right,26.79987,5
kaib/kaib__16_32/rank_021_alphafold2_model_2_seed_000_msa_extra_msa_0.npy,kaib__16_32,up,6.656292,5
kaib/kaib__16_32/rank_011_alphafold2_model_5_seed_002_msa_extra_msa_1.npy,kaib__16_32,common,69.64762,5
kaib/kaib__16_32/rank_011_alphafold2_model_5_seed_002_msa_extra_msa_1.npy,kaib__16_32,right,36.569557,5
kaib/kaib__16_32/rank_011_alphafold2_model_5_seed_002_msa_extra_msa_1.npy,kaib__16_32,up,7.3826942,5
kaib/kaib__16_32/rank_005_alphafold2_model_2_seed_002_msa_extra_msa_1.npy,kaib__16_32,common,69.67851,5
kaib/kaib__16_32/rank_005_alphafold2_model_2_seed_002_msa_extra_msa_1.npy,kaib__16_32,right,32.261272,5
kaib/kaib__16_32/rank_005_alphafold2_model_2_seed_002_msa_extra_msa_1.npy,kaib__16_32,up,6.2760806,5
kaib/kaib__Full/rank_013_alphafold2_model_1_seed_000_msa_extra_msa_1.npy,kaib__Full,common,44.645462,7
kaib/kaib__Full/rank_013_alphafold2_model_1_seed_000_msa_extra_msa_1.npy,kaib__Full,right,28.71478,7
kaib/kaib__Full/rank_013_alphafold2_model_1_seed_000_msa_extra_msa_1.npy,kaib__Full,up,2.4161692,7
kaib/kaib__Full/rank_012_alphafold2_model_2_seed_001_msa_extra_msa_2.npy,kaib__Full,common,47.185387,7
kaib/kaib__Full/rank_012_alphafold2_model_2_seed_001_msa_extra_msa_2.npy,kaib__Full,right,29.705763,7
kaib/kaib__Full/rank_012_alphafold2_model_2_seed_001_msa_extra_msa_2.npy,kaib__Full,up,2.9208002,7
kaib/kaib__Full/rank_012_alphafold2_model_2_seed_001_msa_extra_msa_3.npy,kaib__Full,common,46.947826,7
kaib/kaib__Full/rank_012_alphafold2_model_2_seed_001_msa_extra_msa_3.npy,kaib__Full,right,26.378098,7
kaib/kaib__Full/rank_012_alphafold2_model_2_seed_001_msa_extra_msa_3.npy,kaib__Full,up,2.6523023,7
kaib/kaib__Full/rank_013_alphafold2_model_1_seed_000_msa_extra_msa_0.npy,kaib__Full,common,43.914692,7
kaib/kaib__Full/rank_013_alphafold2_model_1_seed_000_msa_extra_msa_0.npy,kaib__Full,right,27.115776,7
kaib/kaib__Full/rank_013_alphafold2_model_1_seed_000_msa_extra_msa_0.npy,kaib__Full,up,2.9767537,7
kaib/kaib__Full/rank_013_alphafold2_model_1_seed_000_msa_extra_msa_2.npy,kaib__Full,common,48.49673,7
kaib/kaib__Full/rank_013_alphafold2_model_1_seed_000_msa_extra_msa_2.npy,kaib__Full,right,29.08333,7
kaib/kaib__Full/rank_013_alphafold2_model_1_seed_000_msa_extra_msa_2.npy,kaib__Full,up,2.6235304,7
kaib/kaib__Full/rank_012_alphafold2_model_2_seed_001_msa_extra_msa_1.npy,kaib__Full,common,49.159935,7
kaib/kaib__Full/rank_012_alphafold2_model_2_seed_001_msa_extra_msa_1.npy,kaib__Full,right,32.522118,7
kaib/kaib__Full/rank_012_alphafold2_model_2_seed_001_msa_extra_msa_1.npy,kaib__Full,up,2.4763036,7
kaib/kaib__Full/rank_012_alphafold2_model_2_seed_001_msa_extra_msa_0.npy,kaib__Full,common,44.97116,7
kaib/kaib__Full/rank_012_alphafold2_model_2_seed_001_msa_extra_msa_0.npy,kaib__Full,right,29.506962,7
kaib/kaib__Full/rank_012_alphafold2_model_2_seed_001_msa_extra_msa_0.npy,kaib__Full,up,2.9621444,7
kaib/kaib__Full/rank_013_alphafold2_model_1_seed_000_msa_extra_msa_3.npy,kaib__Full,common,48.925568,7
kaib/kaib__Full/rank_013_alphafold2_model_1_seed_000_msa_extra_msa_3.npy,kaib__Full,right,27.668636,7
kaib/kaib__Full/rank_013_alphafold2_model_1_seed_000_msa_extra_msa_3.npy,kaib__Full,up,2.829232,7
kaib/kaib__Full/rank_009_alphafold2_model_4_seed_002_msa_extra_msa_3.npy,kaib__Full,common,48.117264,7
kaib/kaib__Full/rank_009_alphafold2_model_4_seed_002_msa_extra_msa_3.npy,kaib__Full,right,28.036663,7
kaib/kaib__Full/rank_009_alphafold2_model_4_seed_002_msa_extra_msa_3.npy,kaib__Full,up,2.8099632,7
kaib/kaib__Full/rank_016_alphafold2_model_1_seed_002_msa_extra_msa_2.npy,kaib__Full,common,49.782486,7
kaib/kaib__Full/rank_016_alphafold2_model_1_seed_002_msa_extra_msa_2.npy,kaib__Full,right,28.109364,7
kaib/kaib__Full/rank_016_alphafold2_model_1_seed_002_msa_extra_msa_2.npy,kaib__Full,up,3.274837,7
kaib/kaib__Full/rank_017_alphafold2_model_2_seed_002_msa_extra_msa_0.npy,kaib__Full,common,48.237747,7
kaib/kaib__Full/rank_017_alphafold2_model_2_seed_002_msa_extra_msa_0.npy,kaib__Full,right,30.961218,7
kaib/kaib__Full/rank_017_alphafold2_model_2_seed_002_msa_extra_msa_0.npy,kaib__Full,up,2.89102,7
kaib/kaib__Full/rank_020_alphafold2_model_3_seed_003_msa_extra_msa_0.npy,kaib__Full,common,50.063217,7
kaib/kaib__Full/rank_020_alphafold2_model_3_seed_003_msa_extra_msa_0.npy,kaib__Full,right,26.213654,7
kaib/kaib__Full/rank_020_alphafold2_model_3_seed_003_msa_extra_msa_0.npy,kaib__Full,up,2.5835028,7
kaib/kaib__Full/rank_020_alphafold2_model_3_seed_003_msa_extra_msa_1.npy,kaib__Full,common,49.95056,7
kaib/kaib__Full/rank_020_alphafold2_model_3_seed_003_msa_extra_msa_1.npy,kaib__Full,right,31.609173,7
kaib/kaib__Full/rank_020_alphafold2_model_3_seed_003_msa_extra_msa_1.npy,kaib__Full,up,3.1708224,7
kaib/kaib__Full/rank_017_alphafold2_model_2_seed_002_msa_extra_msa_1.npy,kaib__Full,common,45.14337,7
kaib/kaib__Full/rank_017_alphafold2_model_2_seed_002_msa_extra_msa_1.npy,kaib__Full,right,30.243505,7
kaib/kaib__Full/rank_017_alphafold2_model_2_seed_002_msa_extra_msa_1.npy,kaib__Full,up,2.7269135,7
kaib/kaib__Full/rank_016_alphafold2_model_1_seed_002_msa_extra_msa_3.npy,kaib__Full,common,48.51825,7
kaib/kaib__Full/rank_016_alphafold2_model_1_seed_002_msa_extra_msa_3.npy,kaib__Full,right,26.710514,7
kaib/kaib__Full/rank_016_alphafold2_model_1_seed_002_msa_extra_msa_3.npy,kaib__Full,up,3.140751,7
kaib/kaib__Full/rank_009_alphafold2_model_4_seed_002_msa_extra_msa_2.npy,kaib__Full,common,44.981148,7
kaib/kaib__Full/rank_009_alphafold2_model_4_seed_002_msa_extra_msa_2.npy,kaib__Full,right,27.771004,7
kaib/kaib__Full/rank_009_alphafold2_model_4_seed_002_msa_extra_msa_2.npy,kaib__Full,up,2.7684112,7
kaib/kaib__Full/rank_009_alphafold2_model_4_seed_002_msa_extra_msa_0.npy,kaib__Full,common,49.783455,7
kaib/kaib__Full/rank_009_alphafold2_model_4_seed_002_msa_extra_msa_0.npy,kaib__Full,right,27.365665,7
kaib/kaib__Full/rank_009_alphafold2_model_4_seed_002_msa_extra_msa_0.npy,kaib__Full,up,2.7125466,7
kaib/kaib__Full/rank_016_alphafold2_model_1_seed_002_msa_extra_msa_1.npy,kaib__Full,common,46.41442,7
kaib/kaib__Full/rank_016_alphafold2_model_1_seed_002_msa_extra_msa_1.npy,kaib__Full,right,30.27169,7
kaib/kaib__Full/rank_016_alphafold2_model_1_seed_002_msa_extra_msa_1.npy,kaib__Full,up,2.5478563,7
kaib/kaib__Full/rank_017_alphafold2_model_2_seed_002_msa_extra_msa_3.npy,kaib__Full,common,49.90322,7
kaib/kaib__Full/rank_017_alphafold2_model_2_seed_002_msa_extra_msa_3.npy,kaib__Full,right,28.398443,7
kaib/kaib__Full/rank_017_alphafold2_model_2_seed_002_msa_extra_msa_3.npy,kaib__Full,up,2.8412056,7
kaib/kaib__Full/rank_020_alphafold2_model_3_seed_003_msa_extra_msa_3.npy,kaib__Full,common,47.553085,7
kaib/kaib__Full/rank_020_alphafold2_model_3_seed_003_msa_extra_msa_3.npy,kaib__Full,right,26.915764,7
kaib/kaib__Full/rank_020_alphafold2_model_3_seed_003_msa_extra_msa_3.npy,kaib__Full,up,3.0077624,7
kaib/kaib__Full/rank_020_alphafold2_model_3_seed_003_msa_extra_msa_2.npy,kaib__Full,common,47.46153,7
kaib/kaib__Full/rank_020_alphafold2_model_3_seed_003_msa_extra_msa_2.npy,kaib__Full,right,28.727743,7
kaib/kaib__Full/rank_020_alphafold2_model_3_seed_003_msa_extra_msa_2.npy,kaib__Full,up,3.4169562,7
kaib/kaib__Full/rank_017_alphafold2_model_2_seed_002_msa_extra_msa_2.npy,kaib__Full,common,47.182796,7
kaib/kaib__Full/rank_017_alphafold2_model_2_seed_002_msa_extra_msa_2.npy,kaib__Full,right,28.062057,7
kaib/kaib__Full/rank_017_alphafold2_model_2_seed_002_msa_extra_msa_2.npy,kaib__Full,up,3.3830736,7
kaib/kaib__Full/rank_016_alphafold2_model_1_seed_002_msa_extra_msa_0.npy,kaib__Full,common,46.02481,7
kaib/kaib__Full/rank_016_alphafold2_model_1_seed_002_msa_extra_msa_0.npy,kaib__Full,right,28.745487,7
kaib/kaib__Full/rank_016_alphafold2_model_1_seed_002_msa_extra_msa_0.npy,kaib__Full,up,2.7247078,7
kaib/kaib__Full/rank_009_alphafold2_model_4_seed_002_msa_extra_msa_1.npy,kaib__Full,common,47.642704,7
kaib/kaib__Full/rank_009_alphafold2_model_4_seed_002_msa_extra_msa_1.npy,kaib__Full,right,32.460045,7
kaib/kaib__Full/rank_009_alphafold2_model_4_seed_002_msa_extra_msa_1.npy,kaib__Full,up,2.8142152,7
kaib/kaib__Full/rank_025_alphafold2_model_5_seed_003_msa_extra_msa_1.npy,kaib__Full,common,46.379948,7
kaib/kaib__Full/rank_025_alphafold2_model_5_seed_003_msa_extra_msa_1.npy,kaib__Full,right,30.509588,7
kaib/kaib__Full/rank_025_alphafold2_model_5_seed_003_msa_extra_msa_1.npy,kaib__Full,up,2.9216747,7
kaib/kaib__Full/rank_003_alphafold2_model_3_seed_004_msa_extra_msa_3.npy,kaib__Full,common,46.35306,7
kaib/kaib__Full/rank_003_alphafold2_model_3_seed_004_msa_extra_msa_3.npy,kaib__Full,right,28.936684,7
kaib/kaib__Full/rank_003_alphafold2_model_3_seed_004_msa_extra_msa_3.npy,kaib__Full,up,2.8643222,7
kaib/kaib__Full/rank_022_alphafold2_model_3_seed_000_msa_extra_msa_0.npy,kaib__Full,common,50.149197,7
kaib/kaib__Full/rank_022_alphafold2_model_3_seed_000_msa_extra_msa_0.npy,kaib__Full,right,29.218262,7
kaib/kaib__Full/rank_022_alphafold2_model_3_seed_000_msa_extra_msa_0.npy,kaib__Full,up,2.6018722,7
kaib/kaib__Full/rank_021_alphafold2_model_5_seed_000_msa_extra_msa_2.npy,kaib__Full,common,47.25578,7
kaib/kaib__Full/rank_021_alphafold2_model_5_seed_000_msa_extra_msa_2.npy,kaib__Full,right,30.178646,7
kaib/kaib__Full/rank_021_alphafold2_model_5_seed_000_msa_extra_msa_2.npy,kaib__Full,up,3.6815946,7
kaib/kaib__Full/rank_021_alphafold2_model_5_seed_000_msa_extra_msa_3.npy,kaib__Full,common,49.12499,7
kaib/kaib__Full/rank_021_alphafold2_model_5_seed_000_msa_extra_msa_3.npy,kaib__Full,right,28.397636,7
kaib/kaib__Full/rank_021_alphafold2_model_5_seed_000_msa_extra_msa_3.npy,kaib__Full,up,3.4776635,7
kaib/kaib__Full/rank_022_alphafold2_model_3_seed_000_msa_extra_msa_1.npy,kaib__Full,common,49.963394,7
kaib/kaib__Full/rank_022_alphafold2_model_3_seed_000_msa_extra_msa_1.npy,kaib__Full,right,30.448557,7
kaib/kaib__Full/rank_022_alphafold2_model_3_seed_000_msa_extra_msa_1.npy,kaib__Full,up,2.6482584,7
kaib/kaib__Full/rank_003_alphafold2_model_3_seed_004_msa_extra_msa_2.npy,kaib__Full,common,47.638607,7
kaib/kaib__Full/rank_003_alphafold2_model_3_seed_004_msa_extra_msa_2.npy,kaib__Full,right,28.292871,7
kaib/kaib__Full/rank_003_alphafold2_model_3_seed_004_msa_extra_msa_2.npy,kaib__Full,up,3.5315173,7
kaib/kaib__Full/rank_025_alphafold2_model_5_seed_003_msa_extra_msa_0.npy,kaib__Full,common,47.49186,7
kaib/kaib__Full/rank_025_alphafold2_model_5_seed_003_msa_extra_msa_0.npy,kaib__Full,right,26.276052,7
kaib/kaib__Full/rank_025_alphafold2_model_5_seed_003_msa_extra_msa_0.npy,kaib__Full,up,2.5830307,7
kaib/kaib__Full/rank_025_alphafold2_model_5_seed_003_msa_extra_msa_2.npy,kaib__Full,common,46.840935,7
kaib/kaib__Full/rank_025_alphafold2_model_5_seed_003_msa_extra_msa_2.npy,kaib__Full,right,30.848232,7
kaib/kaib__Full/rank_025_alphafold2_model_5_seed_003_msa_extra_msa_2.npy,kaib__Full,up,2.691803,7
kaib/kaib__Full/rank_003_alphafold2_model_3_seed_004_msa_extra_msa_0.npy,kaib__Full,common,47.549896,7
kaib/kaib__Full/rank_003_alphafold2_model_3_seed_004_msa_extra_msa_0.npy,kaib__Full,right,30.975937,7
kaib/kaib__Full/rank_003_alphafold2_model_3_seed_004_msa_extra_msa_0.npy,kaib__Full,up,2.2657418,7
kaib/kaib__Full/rank_022_alphafold2_model_3_seed_000_msa_extra_msa_3.npy,kaib__Full,common,43.341457,7
kaib/kaib__Full/rank_022_alphafold2_model_3_seed_000_msa_extra_msa_3.npy,kaib__Full,right,28.368402,7
kaib/kaib__Full/rank_022_alphafold2_model_3_seed_000_msa_extra_msa_3.npy,kaib__Full,up,2.8701396,7
kaib/kaib__Full/rank_021_alphafold2_model_5_seed_000_msa_extra_msa_1.npy,kaib__Full,common,47.930355,7
kaib/kaib__Full/rank_021_alphafold2_model_5_seed_000_msa_extra_msa_1.npy,kaib__Full,right,33.493942,7
kaib/kaib__Full/rank_021_alphafold2_model_5_seed_000_msa_extra_msa_1.npy,kaib__Full,up,2.7551892,7
kaib/kaib__Full/rank_021_alphafold2_model_5_seed_000_msa_extra_msa_0.npy,kaib__Full,common,48.43866,7
kaib/kaib__Full/rank_021_alphafold2_model_5_seed_000_msa_extra_msa_0.npy,kaib__Full,right,29.919811,7
kaib/kaib__Full/rank_021_alphafold2_model_5_seed_000_msa_extra_msa_0.npy,kaib__Full,up,2.9815266,7
kaib/kaib__Full/rank_022_alphafold2_model_3_seed_000_msa_extra_msa_2.npy,kaib__Full,common,48.38813,7
kaib/kaib__Full/rank_022_alphafold2_model_3_seed_000_msa_extra_msa_2.npy,kaib__Full,right,28.358746,7
kaib/kaib__Full/rank_022_alphafold2_model_3_seed_000_msa_extra_msa_2.npy,kaib__Full,up,2.9096427,7
kaib/kaib__Full/rank_003_alphafold2_model_3_seed_004_msa_extra_msa_1.npy,kaib__Full,common,45.550068,7
kaib/kaib__Full/rank_003_alphafold2_model_3_seed_004_msa_extra_msa_1.npy,kaib__Full,right,30.700396,7
kaib/kaib__Full/rank_003_alphafold2_model_3_seed_004_msa_extra_msa_1.npy,kaib__Full,up,2.588405,7
kaib/kaib__Full/rank_025_alphafold2_model_5_seed_003_msa_extra_msa_3.npy,kaib__Full,common,47.11786,7
kaib/kaib__Full/rank_025_alphafold2_model_5_seed_003_msa_extra_msa_3.npy,kaib__Full,right,29.30584,7
kaib/kaib__Full/rank_025_alphafold2_model_5_seed_003_msa_extra_msa_3.npy,kaib__Full,up,3.0001302,7
kaib/kaib__Full/rank_008_alphafold2_model_3_seed_001_msa_extra_msa_0.npy,kaib__Full,common,47.730824,7
kaib/kaib__Full/rank_008_alphafold2_model_3_seed_001_msa_extra_msa_0.npy,kaib__Full,right,30.310114,7
kaib/kaib__Full/rank_008_alphafold2_model_3_seed_001_msa_extra_msa_0.npy,kaib__Full,up,3.1537185,7
kaib/kaib__Full/rank_015_alphafold2_model_3_seed_002_msa_extra_msa_3.npy,kaib__Full,common,48.29351,7
kaib/kaib__Full/rank_015_alphafold2_model_3_seed_002_msa_extra_msa_3.npy,kaib__Full,right,31.409079,7
kaib/kaib__Full/rank_015_alphafold2_model_3_seed_002_msa_extra_msa_3.npy,kaib__Full,up,2.9898405,7
kaib/kaib__Full/rank_001_alphafold2_model_4_seed_001_msa_extra_msa_1.npy,kaib__Full,common,45.29738,7
kaib/kaib__Full/rank_001_alphafold2_model_4_seed_001_msa_extra_msa_1.npy,kaib__Full,right,32.138714,7
kaib/kaib__Full/rank_001_alphafold2_model_4_seed_001_msa_extra_msa_1.npy,kaib__Full,up,2.6905441,7
kaib/kaib__Full/rank_001_alphafold2_model_4_seed_001_msa_extra_msa_0.npy,kaib__Full,common,45.516323,7
kaib/kaib__Full/rank_001_alphafold2_model_4_seed_001_msa_extra_msa_0.npy,kaib__Full,right,28.341167,7
kaib/kaib__Full/rank_001_alphafold2_model_4_seed_001_msa_extra_msa_0.npy,kaib__Full,up,2.6745868,7
kaib/kaib__Full/rank_015_alphafold2_model_3_seed_002_msa_extra_msa_2.npy,kaib__Full,common,46.229084,7
kaib/kaib__Full/rank_015_alphafold2_model_3_seed_002_msa_extra_msa_2.npy,kaib__Full,right,29.06297,7
kaib/kaib__Full/rank_015_alphafold2_model_3_seed_002_msa_extra_msa_2.npy,kaib__Full,up,3.4230297,7
kaib/kaib__Full/rank_008_alphafold2_model_3_seed_001_msa_extra_msa_1.npy,kaib__Full,common,47.593086,7
kaib/kaib__Full/rank_008_alphafold2_model_3_seed_001_msa_extra_msa_1.npy,kaib__Full,right,32.28148,7
kaib/kaib__Full/rank_008_alphafold2_model_3_seed_001_msa_extra_msa_1.npy,kaib__Full,up,2.8023677,7
kaib/kaib__Full/rank_008_alphafold2_model_3_seed_001_msa_extra_msa_3.npy,kaib__Full,common,43.468105,7
kaib/kaib__Full/rank_008_alphafold2_model_3_seed_001_msa_extra_msa_3.npy,kaib__Full,right,27.244772,7
kaib/kaib__Full/rank_008_alphafold2_model_3_seed_001_msa_extra_msa_3.npy,kaib__Full,up,2.9713688,7
kaib/kaib__Full/rank_015_alphafold2_model_3_seed_002_msa_extra_msa_0.npy,kaib__Full,common,47.783157,7
kaib/kaib__Full/rank_015_alphafold2_model_3_seed_002_msa_extra_msa_0.npy,kaib__Full,right,28.081522,7
kaib/kaib__Full/rank_015_alphafold2_model_3_seed_002_msa_extra_msa_0.npy,kaib__Full,up,2.82488,7
kaib/kaib__Full/rank_001_alphafold2_model_4_seed_001_msa_extra_msa_2.npy,kaib__Full,common,46.452023,7
kaib/kaib__Full/rank_001_alphafold2_model_4_seed_001_msa_extra_msa_2.npy,kaib__Full,right,27.915869,7
kaib/kaib__Full/rank_001_alphafold2_model_4_seed_001_msa_extra_msa_2.npy,kaib__Full,up,3.6619534,7
kaib/kaib__Full/rank_001_alphafold2_model_4_seed_001_msa_extra_msa_3.npy,kaib__Full,common,51.528923,7
kaib/kaib__Full/rank_001_alphafold2_model_4_seed_001_msa_extra_msa_3.npy,kaib__Full,right,27.769176,7
kaib/kaib__Full/rank_001_alphafold2_model_4_seed_001_msa_extra_msa_3.npy,kaib__Full,up,2.7425363,7
kaib/kaib__Full/rank_015_alphafold2_model_3_seed_002_msa_extra_msa_1.npy,kaib__Full,common,49.187,7
kaib/kaib__Full/rank_015_alphafold2_model_3_seed_002_msa_extra_msa_1.npy,kaib__Full,right,33.390743,7
kaib/kaib__Full/rank_015_alphafold2_model_3_seed_002_msa_extra_msa_1.npy,kaib__Full,up,2.3821154,7
